unit,date_init,date_end,value_replace
Carhuaquero ,"(2023,9,2,0,0)","(2023,9,3,0,0)",33.42042906
Carhuaquero ,"(2023,9,3,0,0)","(2023,9,4,0,0)",33.42042906
Carhuaquero ,"(2023,9,3,0,0)","(2023,9,4,0,0)",33.42042906
Carhuaquero ,"(2023,9,4,0,0)","(2023,9,4,23,0)",33.42042906
Carhuaquero ,"(2023,9,4,0,0)","(2023,9,5,0,0)",33.42042906
Carhuaquero ,"(2023,9,5,0,0)","(2023,9,6,0,0)",33.42042906
Carhuaquero ,"(2023,9,6,0,0)","(2023,9,7,0,0)",33.42042906
Carhuaquero ,"(2023,9,7,0,0)","(2023,9,8,0,0)",33.42042906
Carhuaquero ,"(2023,9,8,0,0)","(2023,9,9,0,0)",33.42042906
Carhuaquero ,"(2023,9,9,0,0)","(2023,9,10,0,0)",33.42042906
Carhuaquero ,"(2023,9,10,0,0)","(2023,9,10,23,0)",33.42042906
Carhuaquero ,"(2023,12,5,0,0)","(2023,12,5,6,0)",33.42042906
Carhuaquero ,"(2024,1,6,0,0)","(2024,1,6,3,0)",33.42042906
Carhuaquero ,"(2024,1,20,0,0)","(2024,1,20,3,0)",33.42042906
Carhuaquero ,"(2024,1,30,0,0)","(2024,1,30,6,0)",33.42042906
Carhuaquero ,"(2024,2,17,0,0)","(2024,2,17,3,0)",33.42042906
Carhuaquero ,"(2024,2,24,3,0)","(2024,2,24,6,0)",33.42042906
Carhuaquero ,"(2024,3,9,0,0)","(2024,3,9,3,0)",33.42042906
Carhuaquero ,"(2024,3,23,0,0)","(2024,3,23,3,0)",33.42042906
Carhuaquero ,"(2024,4,9,0,0)","(2024,4,9,6,0)",33.42042906
Carhuaquero ,"(2024,5,11,3,0)","(2024,5,11,6,0)",33.42042906
Carhuaquero ,"(2024,5,25,0,0)","(2024,5,25,3,0)",33.42042906
Carhuaquero ,"(2024,6,1,0,0)","(2024,6,1,3,0)",33.42042906
Carhuaquero ,"(2024,6,18,0,0)","(2024,6,18,3,0)",33.42042906
Carhuaquero ,"(2023,9,10,8,0)","(2023,9,10,17,0)",33.29243008
Carhuaquero ,"(2023,9,16,8,0)","(2023,9,17,0,0)",33.29243008
Carhuaquero ,"(2023,9,16,8,0)","(2023,9,17,0,0)",33.29243008
Carhuaquero ,"(2023,9,17,0,0)","(2023,9,18,0,0)",33.29243008
Carhuaquero ,"(2023,9,17,0,0)","(2023,9,18,0,0)",33.29243008
Carhuaquero ,"(2023,9,18,0,0)","(2023,9,19,0,0)",33.29243008
Carhuaquero ,"(2023,9,18,0,0)","(2023,9,19,0,0)",33.29243008
Carhuaquero ,"(2023,9,19,0,0)","(2023,9,20,0,0)",33.29243008
Carhuaquero ,"(2023,9,19,0,0)","(2023,9,20,0,0)",33.29243008
Carhuaquero ,"(2023,9,20,0,0)","(2023,9,21,0,0)",33.29243008
Carhuaquero ,"(2023,9,20,0,0)","(2023,9,21,0,0)",33.29243008
Carhuaquero ,"(2023,9,21,0,0)","(2023,9,22,0,0)",33.29243008
Carhuaquero ,"(2023,9,21,0,0)","(2023,9,22,0,0)",33.29243008
Carhuaquero ,"(2023,9,22,0,0)","(2023,9,23,0,0)",33.29243008
Carhuaquero ,"(2023,9,22,0,0)","(2023,9,23,0,0)",33.29243008
Carhuaquero ,"(2023,9,23,0,0)","(2023,9,24,0,0)",33.29243008
Carhuaquero ,"(2023,9,23,0,0)","(2023,9,24,0,0)",33.29243008
Carhuaquero ,"(2023,9,24,0,0)","(2023,9,25,0,0)",33.29243008
Carhuaquero ,"(2023,9,24,0,0)","(2023,9,25,0,0)",33.29243008
Carhuaquero ,"(2023,9,25,0,0)","(2023,9,26,0,0)",33.29243008
Carhuaquero ,"(2023,9,25,0,0)","(2023,9,26,0,0)",33.29243008
Carhuaquero ,"(2023,9,26,0,0)","(2023,9,27,0,0)",33.29243008
Carhuaquero ,"(2023,9,26,0,0)","(2023,9,27,0,0)",33.29243008
Carhuaquero ,"(2023,9,27,0,0)","(2023,9,28,0,0)",33.29243008
Carhuaquero ,"(2023,9,27,0,0)","(2023,9,28,0,0)",33.29243008
Carhuaquero ,"(2023,9,28,0,0)","(2023,9,29,0,0)",33.29243008
Carhuaquero ,"(2023,9,28,0,0)","(2023,9,29,0,0)",33.29243008
Carhuaquero ,"(2023,9,29,0,0)","(2023,9,30,0,0)",33.29243008
Carhuaquero ,"(2023,9,29,0,0)","(2023,9,30,0,0)",33.29243008
Carhuaquero ,"(2023,9,30,0,0)","(2023,10,1,0,0)",33.29243008
Carhuaquero ,"(2023,9,30,0,0)","(2023,10,1,0,0)",33.29243008
Carhuaquero ,"(2023,10,1,0,0)","(2023,10,2,0,0)",33.29243008
Carhuaquero ,"(2023,10,1,0,0)","(2023,10,2,0,0)",33.29243008
Carhuaquero ,"(2023,10,2,0,0)","(2023,10,3,0,0)",33.29243008
Carhuaquero ,"(2023,10,2,0,0)","(2023,10,3,0,0)",33.29243008
Carhuaquero ,"(2023,10,3,0,0)","(2023,10,4,0,0)",33.29243008
Carhuaquero ,"(2023,10,3,0,0)","(2023,10,4,0,0)",33.29243008
Carhuaquero ,"(2023,10,4,0,0)","(2023,10,5,0,0)",33.29243008
Carhuaquero ,"(2023,10,4,0,0)","(2023,10,5,0,0)",33.29243008
Carhuaquero ,"(2023,10,5,0,0)","(2023,10,6,0,0)",33.29243008
Carhuaquero ,"(2023,10,5,0,0)","(2023,10,6,0,0)",33.29243008
Carhuaquero ,"(2023,10,6,0,0)","(2023,10,7,0,0)",33.29243008
Carhuaquero ,"(2023,10,6,0,0)","(2023,10,7,0,0)",33.29243008
Carhuaquero ,"(2023,10,7,0,0)","(2023,10,8,0,0)",33.29243008
Carhuaquero ,"(2023,10,7,0,0)","(2023,10,8,0,0)",33.29243008
Carhuaquero ,"(2023,10,8,0,0)","(2023,10,9,0,0)",33.29243008
Carhuaquero ,"(2023,10,8,0,0)","(2023,10,9,0,0)",33.29243008
Carhuaquero ,"(2023,10,9,0,0)","(2023,10,10,0,0)",33.29243008
Carhuaquero ,"(2023,10,9,0,0)","(2023,10,10,0,0)",33.29243008
Carhuaquero ,"(2023,10,10,0,0)","(2023,10,11,0,0)",33.29243008
Carhuaquero ,"(2023,10,10,0,0)","(2023,10,11,0,0)",33.29243008
Carhuaquero ,"(2023,10,11,0,0)","(2023,10,12,0,0)",33.29243008
Carhuaquero ,"(2023,10,11,0,0)","(2023,10,12,0,0)",33.29243008
Carhuaquero ,"(2023,10,12,0,0)","(2023,10,13,0,0)",33.29243008
Carhuaquero ,"(2023,10,12,0,0)","(2023,10,13,0,0)",33.29243008
Carhuaquero ,"(2023,10,13,0,0)","(2023,10,14,0,0)",33.29243008
Carhuaquero ,"(2023,10,13,0,0)","(2023,10,14,0,0)",33.29243008
Carhuaquero ,"(2023,10,14,0,0)","(2023,10,15,0,0)",33.29243008
Carhuaquero ,"(2023,10,14,0,0)","(2023,10,15,0,0)",33.29243008
Carhuaquero ,"(2023,10,15,0,0)","(2023,10,16,0,0)",33.29243008
Carhuaquero ,"(2023,10,15,0,0)","(2023,10,16,0,0)",33.29243008
Carhuaquero ,"(2023,10,16,0,0)","(2023,10,17,0,0)",33.29243008
Carhuaquero ,"(2023,10,16,0,0)","(2023,10,17,0,0)",33.29243008
Carhuaquero ,"(2023,10,17,0,0)","(2023,10,18,0,0)",33.29243008
Carhuaquero ,"(2023,10,17,0,0)","(2023,10,18,0,0)",33.29243008
Carhuaquero ,"(2023,10,18,0,0)","(2023,10,19,0,0)",33.29243008
Carhuaquero ,"(2023,10,18,0,0)","(2023,10,19,0,0)",33.29243008
Carhuaquero ,"(2023,10,19,0,0)","(2023,10,20,0,0)",33.29243008
Carhuaquero ,"(2023,10,19,0,0)","(2023,10,20,0,0)",33.29243008
Carhuaquero ,"(2023,10,20,0,0)","(2023,10,21,0,0)",33.29243008
Carhuaquero ,"(2023,10,20,0,0)","(2023,10,21,0,0)",33.29243008
Carhuaquero ,"(2023,10,21,0,0)","(2023,10,22,0,0)",33.29243008
Carhuaquero ,"(2023,10,21,0,0)","(2023,10,22,0,0)",33.29243008
Carhuaquero ,"(2023,10,22,0,0)","(2023,10,23,0,0)",33.29243008
Carhuaquero ,"(2023,10,22,0,0)","(2023,10,23,0,0)",33.29243008
Carhuaquero ,"(2023,10,23,0,0)","(2023,10,24,0,0)",33.29243008
Carhuaquero ,"(2023,10,23,0,0)","(2023,10,24,0,0)",33.29243008
Carhuaquero ,"(2023,10,24,0,0)","(2023,10,25,0,0)",33.29243008
Carhuaquero ,"(2023,10,24,0,0)","(2023,10,25,0,0)",33.29243008
Carhuaquero ,"(2023,10,25,0,0)","(2023,10,26,0,0)",33.29243008
Carhuaquero ,"(2023,10,25,0,0)","(2023,10,26,0,0)",33.29243008
Carhuaquero ,"(2023,10,26,0,0)","(2023,10,27,0,0)",33.29243008
Carhuaquero ,"(2023,10,26,0,0)","(2023,10,27,0,0)",33.29243008
Carhuaquero ,"(2023,10,27,0,0)","(2023,10,28,0,0)",33.29243008
Carhuaquero ,"(2023,10,27,0,0)","(2023,10,28,0,0)",33.29243008
Carhuaquero ,"(2023,10,28,0,0)","(2023,10,29,0,0)",33.29243008
Carhuaquero ,"(2023,10,28,0,0)","(2023,10,29,0,0)",33.29243008
Carhuaquero ,"(2023,10,29,0,0)","(2023,10,30,0,0)",33.29243008
Carhuaquero ,"(2023,10,29,0,0)","(2023,10,30,0,0)",33.29243008
Carhuaquero ,"(2023,10,30,0,0)","(2023,10,31,0,0)",33.29243008
Carhuaquero ,"(2023,10,30,0,0)","(2023,10,31,0,0)",33.29243008
Carhuaquero ,"(2023,10,31,0,0)","(2023,10,31,23,0)",33.29243008
Carhuaquero ,"(2023,10,31,0,0)","(2023,10,31,23,0)",33.29243008
Carhuaquero ,"(2023,12,12,0,0)","(2023,12,12,6,0)",33.29243008
Carhuaquero ,"(2024,1,6,3,0)","(2024,1,6,6,0)",33.29243008
Carhuaquero ,"(2024,1,20,3,0)","(2024,1,20,6,0)",33.29243008
Carhuaquero ,"(2024,1,31,0,0)","(2024,1,31,6,0)",33.29243008
Carhuaquero ,"(2024,2,17,3,0)","(2024,2,17,6,0)",33.29243008
Carhuaquero ,"(2024,2,27,0,0)","(2024,2,27,6,0)",33.29243008
Carhuaquero ,"(2024,3,10,0,0)","(2024,3,10,3,0)",33.29243008
Carhuaquero ,"(2024,3,23,3,0)","(2024,3,23,6,0)",33.29243008
Carhuaquero ,"(2024,4,13,3,0)","(2024,4,13,6,0)",33.29243008
Carhuaquero ,"(2024,4,27,3,0)","(2024,4,27,6,0)",33.29243008
Carhuaquero ,"(2024,5,7,0,0)","(2024,5,7,6,0)",33.29243008
Carhuaquero ,"(2024,5,26,0,0)","(2024,5,26,3,0)",33.29243008
Carhuaquero ,"(2024,6,2,0,0)","(2024,6,2,3,0)",33.29243008
Carhuaquero ,"(2024,6,25,0,0)","(2024,6,25,6,0)",33.29243008
Carhuaquero ,"(2023,8,10,8,0)","(2023,8,11,0,0)",33.28714086
Carhuaquero ,"(2023,8,11,0,0)","(2023,8,12,0,0)",33.28714086
Carhuaquero ,"(2023,8,12,0,0)","(2023,8,13,0,0)",33.28714086
Carhuaquero ,"(2023,8,13,0,0)","(2023,8,14,0,0)",33.28714086
Carhuaquero ,"(2023,8,14,0,0)","(2023,8,15,0,0)",33.28714086
Carhuaquero ,"(2023,8,15,0,0)","(2023,8,16,0,0)",33.28714086
Carhuaquero ,"(2023,8,16,0,0)","(2023,8,17,0,0)",33.28714086
Carhuaquero ,"(2023,8,17,0,0)","(2023,8,18,0,0)",33.28714086
Carhuaquero ,"(2023,8,18,0,0)","(2023,8,19,0,0)",33.28714086
Carhuaquero ,"(2023,8,19,0,0)","(2023,8,20,0,0)",33.28714086
Carhuaquero ,"(2023,9,10,8,0)","(2023,9,10,17,0)",33.28714086
Carhuaquero ,"(2023,12,19,0,0)","(2023,12,19,6,0)",33.28714086
Carhuaquero ,"(2024,1,7,0,0)","(2024,1,7,3,0)",33.28714086
Carhuaquero ,"(2024,1,21,0,0)","(2024,1,21,3,0)",33.28714086
Carhuaquero ,"(2024,2,3,0,0)","(2024,2,3,3,0)",33.28714086
Carhuaquero ,"(2024,2,13,0,0)","(2024,2,13,6,0)",33.28714086
Carhuaquero ,"(2024,2,24,0,0)","(2024,2,24,3,0)",33.28714086
Carhuaquero ,"(2024,3,9,3,0)","(2024,3,9,6,0)",33.28714086
Carhuaquero ,"(2024,3,24,0,0)","(2024,3,24,3,0)",33.28714086
Carhuaquero ,"(2024,4,13,0,0)","(2024,4,13,3,0)",33.28714086
Carhuaquero ,"(2024,4,23,0,0)","(2024,4,23,6,0)",33.28714086
Carhuaquero ,"(2024,4,27,0,0)","(2024,4,27,3,0)",33.28714086
Carhuaquero ,"(2024,5,11,0,0)","(2024,5,11,3,0)",33.28714086
Carhuaquero ,"(2024,5,25,3,0)","(2024,5,25,6,0)",33.28714086
Carhuaquero ,"(2024,6,1,3,0)","(2024,6,1,6,0)",33.28714086
Carhuaquero ,"(2024,6,19,0,0)","(2024,6,19,6,0)",33.28714086
SAN_GABAN_II,"(2023,7,1,0,0)","(2023,7,2,0,0)",50.27910272
SAN_GABAN_II,"(2023,7,2,0,0)","(2023,7,3,0,0)",50.27910272
SAN_GABAN_II,"(2023,7,3,0,0)","(2023,7,4,0,0)",50.27910272
SAN_GABAN_II,"(2023,7,4,0,0)","(2023,7,5,0,0)",50.27910272
SAN_GABAN_II,"(2023,7,5,0,0)","(2023,7,6,0,0)",50.27910272
SAN_GABAN_II,"(2023,7,6,0,0)","(2023,7,7,0,0)",50.27910272
SAN_GABAN_II,"(2023,7,7,0,0)","(2023,7,8,0,0)",50.27910272
SAN_GABAN_II,"(2023,7,8,0,0)","(2023,7,9,0,0)",50.27910272
SAN_GABAN_II,"(2023,7,9,0,0)","(2023,7,10,0,0)",50.27910272
SAN_GABAN_II,"(2023,7,10,0,0)","(2023,7,11,0,0)",50.27910272
SAN_GABAN_II,"(2023,7,11,0,0)","(2023,7,12,0,0)",50.27910272
SAN_GABAN_II,"(2023,7,12,0,0)","(2023,7,13,0,0)",50.27910272
SAN_GABAN_II,"(2023,7,13,0,0)","(2023,7,14,0,0)",50.27910272
SAN_GABAN_II,"(2023,7,14,0,0)","(2023,7,15,0,0)",50.27910272
SAN_GABAN_II,"(2023,7,15,0,0)","(2023,7,16,0,0)",50.27910272
SAN_GABAN_II,"(2023,7,16,0,0)","(2023,7,17,0,0)",50.27910272
SAN_GABAN_II,"(2023,7,17,0,0)","(2023,7,18,0,0)",50.27910272
SAN_GABAN_II,"(2023,7,18,0,0)","(2023,7,19,0,0)",50.27910272
SAN_GABAN_II,"(2023,7,19,0,0)","(2023,7,20,0,0)",50.27910272
SAN_GABAN_II,"(2023,7,20,0,0)","(2023,7,21,0,0)",50.27910272
SAN_GABAN_II,"(2023,7,21,0,0)","(2023,7,22,0,0)",50.27910272
SAN_GABAN_II,"(2023,7,22,0,0)","(2023,7,23,0,0)",50.27910272
SAN_GABAN_II,"(2023,7,23,0,0)","(2023,7,24,0,0)",50.27910272
SAN_GABAN_II,"(2023,7,24,0,0)","(2023,7,25,0,0)",50.27910272
SAN_GABAN_II,"(2023,7,25,0,0)","(2023,7,26,0,0)",50.27910272
SAN_GABAN_II,"(2023,7,26,0,0)","(2023,7,27,0,0)",50.27910272
SAN_GABAN_II,"(2023,7,27,0,0)","(2023,7,28,0,0)",50.27910272
SAN_GABAN_II,"(2023,7,28,0,0)","(2023,7,29,0,0)",50.27910272
SAN_GABAN_II,"(2023,7,29,0,0)","(2023,7,30,0,0)",50.27910272
SAN_GABAN_II,"(2023,7,30,0,0)","(2023,7,31,0,0)",50.27910272
SAN_GABAN_II,"(2023,7,31,0,0)","(2023,8,1,0,0)",50.27910272
SAN_GABAN_II,"(2023,8,1,0,0)","(2023,8,2,0,0)",50.27910272
SAN_GABAN_II,"(2023,8,2,0,0)","(2023,8,3,0,0)",50.27910272
SAN_GABAN_II,"(2023,8,3,0,0)","(2023,8,4,0,0)",50.27910272
SAN_GABAN_II,"(2023,9,23,7,0)","(2023,9,23,15,0)",50.27910272
SAN_GABAN_II,"(2023,11,4,7,0)","(2023,11,4,15,0)",50.27910272
SAN_GABAN_II,"(2023,12,16,7,0)","(2023,12,16,15,0)",50.27910272
SAN_GABAN_II,"(2024,1,27,7,0)","(2024,1,27,15,0)",50.27910272
SAN_GABAN_II,"(2024,3,10,7,0)","(2024,3,10,15,0)",50.27910272
SAN_GABAN_II,"(2024,4,20,7,0)","(2024,4,20,15,0)",50.27910272
SAN_GABAN_II,"(2024,6,1,7,0)","(2024,6,1,15,0)",50.27910272
SAN_GABAN_II,"(2023,8,4,7,0)","(2023,8,5,0,0)",49.72089728
SAN_GABAN_II,"(2023,8,5,0,0)","(2023,8,6,0,0)",49.72089728
SAN_GABAN_II,"(2023,8,6,0,0)","(2023,8,7,0,0)",49.72089728
SAN_GABAN_II,"(2023,8,7,0,0)","(2023,8,8,0,0)",49.72089728
SAN_GABAN_II,"(2023,8,8,0,0)","(2023,8,9,0,0)",49.72089728
SAN_GABAN_II,"(2023,8,9,0,0)","(2023,8,10,0,0)",49.72089728
SAN_GABAN_II,"(2023,8,10,0,0)","(2023,8,11,0,0)",49.72089728
SAN_GABAN_II,"(2023,8,11,0,0)","(2023,8,12,0,0)",49.72089728
SAN_GABAN_II,"(2023,8,12,0,0)","(2023,8,13,0,0)",49.72089728
SAN_GABAN_II,"(2023,8,13,0,0)","(2023,8,14,0,0)",49.72089728
SAN_GABAN_II,"(2023,8,14,0,0)","(2023,8,15,0,0)",49.72089728
SAN_GABAN_II,"(2023,8,15,0,0)","(2023,8,16,0,0)",49.72089728
SAN_GABAN_II,"(2023,8,16,0,0)","(2023,8,17,0,0)",49.72089728
SAN_GABAN_II,"(2023,8,17,0,0)","(2023,8,18,0,0)",49.72089728
SAN_GABAN_II,"(2023,8,18,0,0)","(2023,8,19,0,0)",49.72089728
SAN_GABAN_II,"(2023,8,19,0,0)","(2023,8,20,0,0)",49.72089728
SAN_GABAN_II,"(2023,8,20,0,0)","(2023,8,21,0,0)",49.72089728
SAN_GABAN_II,"(2023,8,21,0,0)","(2023,8,22,0,0)",49.72089728
SAN_GABAN_II,"(2023,8,22,0,0)","(2023,8,23,0,0)",49.72089728
SAN_GABAN_II,"(2023,8,23,0,0)","(2023,8,24,0,0)",49.72089728
SAN_GABAN_II,"(2023,8,24,0,0)","(2023,8,25,0,0)",49.72089728
SAN_GABAN_II,"(2023,8,25,0,0)","(2023,8,26,0,0)",49.72089728
SAN_GABAN_II,"(2023,8,26,0,0)","(2023,8,27,0,0)",49.72089728
SAN_GABAN_II,"(2023,8,27,0,0)","(2023,8,28,0,0)",49.72089728
SAN_GABAN_II,"(2023,8,28,0,0)","(2023,8,29,0,0)",49.72089728
SAN_GABAN_II,"(2023,8,29,0,0)","(2023,8,30,0,0)",49.72089728
SAN_GABAN_II,"(2023,8,30,0,0)","(2023,8,31,0,0)",49.72089728
SAN_GABAN_II,"(2023,8,31,0,0)","(2023,9,1,0,0)",49.72089728
SAN_GABAN_II,"(2023,9,1,0,0)","(2023,9,2,0,0)",49.72089728
SAN_GABAN_II,"(2023,9,2,0,0)","(2023,9,3,0,0)",49.72089728
SAN_GABAN_II,"(2023,9,3,0,0)","(2023,9,4,0,0)",49.72089728
SAN_GABAN_II,"(2023,9,4,0,0)","(2023,9,5,0,0)",49.72089728
SAN_GABAN_II,"(2023,9,5,0,0)","(2023,9,6,0,0)",49.72089728
SAN_GABAN_II,"(2023,9,6,0,0)","(2023,9,7,0,0)",49.72089728
SAN_GABAN_II,"(2023,9,7,0,0)","(2023,9,8,0,0)",49.72089728
SAN_GABAN_II,"(2023,9,8,0,0)","(2023,9,9,0,0)",49.72089728
SAN_GABAN_II,"(2023,9,9,0,0)","(2023,9,10,0,0)",49.72089728
SAN_GABAN_II,"(2023,9,10,0,0)","(2023,9,11,0,0)",49.72089728
SAN_GABAN_II,"(2023,9,11,0,0)","(2023,9,12,0,0)",49.72089728
SAN_GABAN_II,"(2023,9,12,0,0)","(2023,9,13,0,0)",49.72089728
SAN_GABAN_II,"(2023,9,13,0,0)","(2023,9,14,0,0)",49.72089728
SAN_GABAN_II,"(2023,9,14,0,0)","(2023,9,15,0,0)",49.72089728
SAN_GABAN_II,"(2023,9,15,0,0)","(2023,9,16,0,0)",49.72089728
SAN_GABAN_II,"(2023,9,16,0,0)","(2023,9,17,0,0)",49.72089728
SAN_GABAN_II,"(2023,9,17,0,0)","(2023,9,18,0,0)",49.72089728
SAN_GABAN_II,"(2023,9,18,0,0)","(2023,9,19,0,0)",49.72089728
SAN_GABAN_II,"(2023,9,19,0,0)","(2023,9,20,0,0)",49.72089728
SAN_GABAN_II,"(2023,9,20,0,0)","(2023,9,21,0,0)",49.72089728
SAN_GABAN_II,"(2023,9,21,0,0)","(2023,9,22,0,0)",49.72089728
SAN_GABAN_II,"(2023,9,22,0,0)","(2023,9,23,0,0)",49.72089728
SAN_GABAN_II,"(2023,11,3,7,0)","(2023,11,3,15,0)",49.72089728
SAN_GABAN_II,"(2023,12,15,7,0)","(2023,12,15,15,0)",49.72089728
SAN_GABAN_II,"(2024,1,26,7,0)","(2024,1,26,15,0)",49.72089728
SAN_GABAN_II,"(2024,3,9,7,0)","(2024,3,9,15,0)",49.72089728
SAN_GABAN_II,"(2024,4,19,7,0)","(2024,4,19,15,0)",49.72089728
SAN_GABAN_II,"(2024,5,31,7,0)","(2024,5,31,15,0)",49.72089728
Cahua ,"(2023,8,16,8,0)","(2023,8,17,0,0)",100
Cahua ,"(2023,8,17,0,0)","(2023,8,18,0,0)",100
Cahua ,"(2023,8,18,0,0)","(2023,8,19,0,0)",100
Cahua ,"(2023,8,19,0,0)","(2023,8,20,0,0)",100
Cahua ,"(2023,8,20,0,0)","(2023,8,21,0,0)",100
Cahua ,"(2023,8,21,0,0)","(2023,8,22,0,0)",100
Cahua ,"(2023,8,22,0,0)","(2023,8,23,0,0)",100
Cahua ,"(2023,8,23,0,0)","(2023,8,24,0,0)",100
Cahua ,"(2023,8,24,0,0)","(2023,8,24,18,0)",100
Cahua ,"(2023,8,28,8,0)","(2023,8,29,0,0)",100
Cahua ,"(2023,8,29,0,0)","(2023,8,29,18,0)",100
Cahua ,"(2023,10,21,7,0)","(2023,10,21,17,0)",100
Cahua ,"(2023,10,22,7,0)","(2023,10,22,17,0)",100
Cahua ,"(2023,8,1,8,0)","(2023,8,2,0,0)",50.23797982
Cahua ,"(2023,8,2,0,0)","(2023,8,3,0,0)",50.23797982
Cahua ,"(2023,8,3,0,0)","(2023,8,4,0,0)",50.23797982
Cahua ,"(2023,8,4,0,0)","(2023,8,5,0,0)",50.23797982
Cahua ,"(2023,8,5,0,0)","(2023,8,6,0,0)",50.23797982
Cahua ,"(2023,8,6,0,0)","(2023,8,7,0,0)",50.23797982
Cahua ,"(2023,8,7,0,0)","(2023,8,8,0,0)",50.23797982
Cahua ,"(2023,8,8,0,0)","(2023,8,9,0,0)",50.23797982
Cahua ,"(2023,8,9,0,0)","(2023,8,10,0,0)",50.23797982
Cahua ,"(2023,8,10,0,0)","(2023,8,11,0,0)",50.23797982
Cahua ,"(2023,8,11,0,0)","(2023,8,12,0,0)",50.23797982
Cahua ,"(2023,8,12,0,0)","(2023,8,13,0,0)",50.23797982
Cahua ,"(2023,8,13,0,0)","(2023,8,14,0,0)",50.23797982
Cahua ,"(2023,8,14,0,0)","(2023,8,15,0,0)",50.23797982
Cahua ,"(2023,8,15,0,0)","(2023,8,16,0,0)",50.23797982
Cahua ,"(2023,8,16,0,0)","(2023,8,17,0,0)",50.23797982
Cahua ,"(2023,8,17,0,0)","(2023,8,18,0,0)",50.23797982
Cahua ,"(2023,8,18,0,0)","(2023,8,19,0,0)",50.23797982
Cahua ,"(2023,8,19,0,0)","(2023,8,20,0,0)",50.23797982
Cahua ,"(2023,8,20,0,0)","(2023,8,21,0,0)",50.23797982
Cahua ,"(2023,8,21,0,0)","(2023,8,22,0,0)",50.23797982
Cahua ,"(2023,8,22,0,0)","(2023,8,23,0,0)",50.23797982
Cahua ,"(2023,8,23,0,0)","(2023,8,24,0,0)",50.23797982
Cahua ,"(2023,8,24,0,0)","(2023,8,24,16,0)",50.23797982
Cahua ,"(2023,9,29,8,0)","(2023,9,30,0,0)",50.23797982
Cahua ,"(2023,9,30,0,0)","(2023,10,1,0,0)",50.23797982
Cahua ,"(2023,10,1,0,0)","(2023,10,2,0,0)",50.23797982
Cahua ,"(2023,10,2,0,0)","(2023,10,3,0,0)",50.23797982
Cahua ,"(2023,10,3,0,0)","(2023,10,3,12,0)",50.23797982
Cahua ,"(2023,10,20,7,0)","(2023,10,20,17,0)",50.23797982
Cahua ,"(2023,10,21,7,0)","(2023,10,21,17,0)",50.23797982
Cahua ,"(2023,10,22,7,0)","(2023,10,22,17,0)",50.23797982
Cahua ,"(2023,12,1,7,0)","(2023,12,1,17,0)",50.23797982
Cahua ,"(2024,2,10,8,0)","(2024,2,11,0,0)",50.23797982
Cahua ,"(2024,2,11,0,0)","(2024,2,11,12,0)",50.23797982
Cahua ,"(2024,3,16,7,0)","(2024,3,16,17,0)",50.23797982
Cahua ,"(2024,6,16,8,0)","(2024,6,16,16,0)",50.23797982
Cahua ,"(2023,8,16,8,0)","(2023,8,17,0,0)",49.76202018
Cahua ,"(2023,8,17,0,0)","(2023,8,18,0,0)",49.76202018
Cahua ,"(2023,8,18,0,0)","(2023,8,19,0,0)",49.76202018
Cahua ,"(2023,8,19,0,0)","(2023,8,20,0,0)",49.76202018
Cahua ,"(2023,8,20,0,0)","(2023,8,21,0,0)",49.76202018
Cahua ,"(2023,8,21,0,0)","(2023,8,22,0,0)",49.76202018
Cahua ,"(2023,8,22,0,0)","(2023,8,23,0,0)",49.76202018
Cahua ,"(2023,8,23,0,0)","(2023,8,24,0,0)",49.76202018
Cahua ,"(2023,8,24,0,0)","(2023,8,25,0,0)",49.76202018
Cahua ,"(2023,8,25,0,0)","(2023,8,26,0,0)",49.76202018
Cahua ,"(2023,8,26,0,0)","(2023,8,27,0,0)",49.76202018
Cahua ,"(2023,8,27,0,0)","(2023,8,28,0,0)",49.76202018
Cahua ,"(2023,8,28,0,0)","(2023,8,29,0,0)",49.76202018
Cahua ,"(2023,8,29,0,0)","(2023,8,30,0,0)",49.76202018
Cahua ,"(2023,8,30,0,0)","(2023,8,31,0,0)",49.76202018
Cahua ,"(2023,8,31,0,0)","(2023,9,1,0,0)",49.76202018
Cahua ,"(2023,9,1,0,0)","(2023,9,2,0,0)",49.76202018
Cahua ,"(2023,9,2,0,0)","(2023,9,3,0,0)",49.76202018
Cahua ,"(2023,9,3,0,0)","(2023,9,4,0,0)",49.76202018
Cahua ,"(2023,9,4,0,0)","(2023,9,5,0,0)",49.76202018
Cahua ,"(2023,9,5,0,0)","(2023,9,6,0,0)",49.76202018
Cahua ,"(2023,9,6,0,0)","(2023,9,7,0,0)",49.76202018
Cahua ,"(2023,9,7,0,0)","(2023,9,8,0,0)",49.76202018
Cahua ,"(2023,9,8,0,0)","(2023,9,9,0,0)",49.76202018
Cahua ,"(2023,9,9,0,0)","(2023,9,10,0,0)",49.76202018
Cahua ,"(2023,9,10,0,0)","(2023,9,11,0,0)",49.76202018
Cahua ,"(2023,9,11,0,0)","(2023,9,12,0,0)",49.76202018
Cahua ,"(2023,9,12,0,0)","(2023,9,12,18,0)",49.76202018
Cahua ,"(2023,10,4,8,0)","(2023,10,5,0,0)",49.76202018
Cahua ,"(2023,10,5,0,0)","(2023,10,6,0,0)",49.76202018
Cahua ,"(2023,10,6,0,0)","(2023,10,7,0,0)",49.76202018
