,item,codigo_seg,empresa,ubicacion,equipo,codigo,fecha_inic,fecha_fin,descripcion,mw_indispo,indispo,tipo_mantto,programacion
7172,7173,C002052023053012243161A,ORAZUL ENERGY PERÚ,CAÑA BRAVA,G1,205,2024-02-03 03:00:00,2024-02-03 06:00:00,LIMPIEZA DE INTERCAMBIADOR DE CALOR EPOCA DE AVENIDA,5.6,F/S,NO,MANTENIMIENTO PREVENTIVO
7626,7627,C188132023053012245320A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-07-12 08:00:00,2023-07-12 18:00:00,MANTENIMIENTO DE 30750 HRS,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7627,7628,C188132023053012241505A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-07-23 06:00:00,2023-07-24 00:00:00,MANTENIMIENTO DE 31000 HRS,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7628,7629,C188132023053012241505A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-07-24 00:00:00,2023-07-25 00:00:00,MANTENIMIENTO DE 31000 HRS,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7629,7630,C188132023053012241505A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-07-25 00:00:00,2023-07-26 00:00:00,MANTENIMIENTO DE 31000 HRS,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7630,7631,C188132023053012242091A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-08-05 08:00:00,2023-08-05 18:00:00,MANTENIMIENTO DE 31250 HRS,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7631,7632,C188132023053012241958A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-08-16 06:00:00,2023-08-17 00:00:00,MANTENIMIENTO DE 31500 HRS,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7632,7633,C188132023053012247861A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-08-28 08:00:00,2023-08-28 18:00:00,MANTENIMIENTO DE 31750 HRS,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7633,7634,C188132023053012241673A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-09-08 06:00:00,2023-09-09 00:00:00,MANTENIMIENTO DE 32000 HRS/MANTENIMIENTO DEL INTERCAMBIADOR 2 EN 1,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7634,7635,C188132023053012241673A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-09-09 00:00:00,2023-09-10 00:00:00,MANTENIMIENTO DE 32000 HRS/MANTENIMIENTO DEL INTERCAMBIADOR 2 EN 1,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7635,7636,C188132023053012244705A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-09-20 08:00:00,2023-09-20 18:00:00,MANTENIMIENTO DE 32250 HRS,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7636,7637,C188132023053012242732A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-10-01 06:00:00,2023-10-02 00:00:00,MANTENIMIENTO DE 32500 HRS/MANTENIMIENTO SE,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7637,7638,C188132023053012249334A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-10-13 08:00:00,2023-10-13 18:00:00,MANTENIMIENTO DE 32750 HRS,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7638,7639,C188132023053012245124A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-10-24 06:00:00,2023-10-25 00:00:00,MANTENIMIENTO DE 33000 HRS/REACONDICIONAMIENTO GENERAL DEL MOTOR EN EL BASTIDOR,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7639,7640,C188132023053012245124A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-10-25 00:00:00,2023-10-26 00:00:00,MANTENIMIENTO DE 33000 HRS/REACONDICIONAMIENTO GENERAL DEL MOTOR EN EL BASTIDOR,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7640,7641,C188132023053012245124A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-10-26 00:00:00,2023-10-27 00:00:00,MANTENIMIENTO DE 33000 HRS/REACONDICIONAMIENTO GENERAL DEL MOTOR EN EL BASTIDOR,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7641,7642,C188132023053012245124A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-10-27 00:00:00,2023-10-28 00:00:00,MANTENIMIENTO DE 33000 HRS/REACONDICIONAMIENTO GENERAL DEL MOTOR EN EL BASTIDOR,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7642,7643,C188132023053012245124A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-10-28 00:00:00,2023-10-29 00:00:00,MANTENIMIENTO DE 33000 HRS/REACONDICIONAMIENTO GENERAL DEL MOTOR EN EL BASTIDOR,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7643,7644,C188132023053012245124A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-10-29 00:00:00,2023-10-30 00:00:00,MANTENIMIENTO DE 33000 HRS/REACONDICIONAMIENTO GENERAL DEL MOTOR EN EL BASTIDOR,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7644,7645,C188132023053012245124A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-10-30 00:00:00,2023-10-31 00:00:00,MANTENIMIENTO DE 33000 HRS/REACONDICIONAMIENTO GENERAL DEL MOTOR EN EL BASTIDOR,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7645,7646,C188132023053012245124A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-10-31 00:00:00,2023-11-01 00:00:00,MANTENIMIENTO DE 33000 HRS/REACONDICIONAMIENTO GENERAL DEL MOTOR EN EL BASTIDOR,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7646,7647,C188132023053012245124A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-11-01 00:00:00,2023-11-02 00:00:00,MANTENIMIENTO DE 33000 HRS/REACONDICIONAMIENTO GENERAL DEL MOTOR EN EL BASTIDOR,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7647,7648,C188132023053012245124A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-11-02 00:00:00,2023-11-03 00:00:00,MANTENIMIENTO DE 33000 HRS/REACONDICIONAMIENTO GENERAL DEL MOTOR EN EL BASTIDOR,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7648,7649,C188132023053012245124A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-11-03 00:00:00,2023-11-04 00:00:00,MANTENIMIENTO DE 33000 HRS/REACONDICIONAMIENTO GENERAL DEL MOTOR EN EL BASTIDOR,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7649,7650,C188132023053012245124A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-11-04 00:00:00,2023-11-05 00:00:00,MANTENIMIENTO DE 33000 HRS/REACONDICIONAMIENTO GENERAL DEL MOTOR EN EL BASTIDOR,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7650,7651,C188132023053012245124A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-11-05 00:00:00,2023-11-06 00:00:00,MANTENIMIENTO DE 33000 HRS/REACONDICIONAMIENTO GENERAL DEL MOTOR EN EL BASTIDOR,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7651,7652,C188132023053012245124A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-11-06 00:00:00,2023-11-07 00:00:00,MANTENIMIENTO DE 33000 HRS/REACONDICIONAMIENTO GENERAL DEL MOTOR EN EL BASTIDOR,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7652,7653,C188132023053012245124A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-11-07 00:00:00,2023-11-08 00:00:00,MANTENIMIENTO DE 33000 HRS/REACONDICIONAMIENTO GENERAL DEL MOTOR EN EL BASTIDOR,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7653,7654,C188132023053012245124A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-11-08 00:00:00,2023-11-09 00:00:00,MANTENIMIENTO DE 33000 HRS/REACONDICIONAMIENTO GENERAL DEL MOTOR EN EL BASTIDOR,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7654,7655,C188132023053012245124A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-11-09 00:00:00,2023-11-10 00:00:00,MANTENIMIENTO DE 33000 HRS/REACONDICIONAMIENTO GENERAL DEL MOTOR EN EL BASTIDOR,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7655,7656,C188132023053012245124A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-11-10 00:00:00,2023-11-11 00:00:00,MANTENIMIENTO DE 33000 HRS/REACONDICIONAMIENTO GENERAL DEL MOTOR EN EL BASTIDOR,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7656,7657,C188132023053012245124A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-11-11 00:00:00,2023-11-12 00:00:00,MANTENIMIENTO DE 33000 HRS/REACONDICIONAMIENTO GENERAL DEL MOTOR EN EL BASTIDOR,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7657,7658,C188132023053012245124A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-11-12 00:00:00,2023-11-13 00:00:00,MANTENIMIENTO DE 33000 HRS/REACONDICIONAMIENTO GENERAL DEL MOTOR EN EL BASTIDOR,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7658,7659,C188132023053012245124A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-11-13 00:00:00,2023-11-14 00:00:00,MANTENIMIENTO DE 33000 HRS/REACONDICIONAMIENTO GENERAL DEL MOTOR EN EL BASTIDOR,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7659,7660,C188132023053012245124A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-11-14 00:00:00,2023-11-15 00:00:00,MANTENIMIENTO DE 33000 HRS/REACONDICIONAMIENTO GENERAL DEL MOTOR EN EL BASTIDOR,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7660,7661,C188132023053012245124A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-11-15 00:00:00,2023-11-16 00:00:00,MANTENIMIENTO DE 33000 HRS/REACONDICIONAMIENTO GENERAL DEL MOTOR EN EL BASTIDOR,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7661,7662,C188132023053012245124A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-11-16 00:00:00,2023-11-17 00:00:00,MANTENIMIENTO DE 33000 HRS/REACONDICIONAMIENTO GENERAL DEL MOTOR EN EL BASTIDOR,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7662,7663,C188132023053012245124A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-11-17 00:00:00,2023-11-18 00:00:00,MANTENIMIENTO DE 33000 HRS/REACONDICIONAMIENTO GENERAL DEL MOTOR EN EL BASTIDOR,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7663,7664,C188132023053012245124A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-11-18 00:00:00,2023-11-19 00:00:00,MANTENIMIENTO DE 33000 HRS/REACONDICIONAMIENTO GENERAL DEL MOTOR EN EL BASTIDOR,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7664,7665,C188132023053012245124A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-11-19 00:00:00,2023-11-20 00:00:00,MANTENIMIENTO DE 33000 HRS/REACONDICIONAMIENTO GENERAL DEL MOTOR EN EL BASTIDOR,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7665,7666,C188132023053012245124A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-11-20 00:00:00,2023-11-21 00:00:00,MANTENIMIENTO DE 33000 HRS/REACONDICIONAMIENTO GENERAL DEL MOTOR EN EL BASTIDOR,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7666,7667,C188132023053012245124A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-11-21 00:00:00,2023-11-22 00:00:00,MANTENIMIENTO DE 33000 HRS/REACONDICIONAMIENTO GENERAL DEL MOTOR EN EL BASTIDOR,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7667,7668,C188132023053012245124A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-11-22 00:00:00,2023-11-23 00:00:00,MANTENIMIENTO DE 33000 HRS/REACONDICIONAMIENTO GENERAL DEL MOTOR EN EL BASTIDOR,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7668,7669,C188132023053012245124A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-11-23 00:00:00,2023-11-24 00:00:00,MANTENIMIENTO DE 33000 HRS/REACONDICIONAMIENTO GENERAL DEL MOTOR EN EL BASTIDOR,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7669,7670,C188132023053012245124A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-11-24 00:00:00,2023-11-25 00:00:00,MANTENIMIENTO DE 33000 HRS/REACONDICIONAMIENTO GENERAL DEL MOTOR EN EL BASTIDOR,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7670,7671,C188132023053012245124A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-11-25 00:00:00,2023-11-26 00:00:00,MANTENIMIENTO DE 33000 HRS/REACONDICIONAMIENTO GENERAL DEL MOTOR EN EL BASTIDOR,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7671,7672,C188132023053012245124A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-11-26 00:00:00,2023-11-27 00:00:00,MANTENIMIENTO DE 33000 HRS/REACONDICIONAMIENTO GENERAL DEL MOTOR EN EL BASTIDOR,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7672,7673,C188132023053012245124A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-11-27 00:00:00,2023-11-28 00:00:00,MANTENIMIENTO DE 33000 HRS/REACONDICIONAMIENTO GENERAL DEL MOTOR EN EL BASTIDOR,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7673,7674,C188132023053012245124A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-11-28 00:00:00,2023-11-29 00:00:00,MANTENIMIENTO DE 33000 HRS/REACONDICIONAMIENTO GENERAL DEL MOTOR EN EL BASTIDOR,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7674,7675,C188132023053012245124A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-11-29 00:00:00,2023-11-30 00:00:00,MANTENIMIENTO DE 33000 HRS/REACONDICIONAMIENTO GENERAL DEL MOTOR EN EL BASTIDOR,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7675,7676,C188132023053012245124A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-11-30 00:00:00,2023-12-01 00:00:00,MANTENIMIENTO DE 33000 HRS/REACONDICIONAMIENTO GENERAL DEL MOTOR EN EL BASTIDOR,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7676,7677,C188132023053012245124A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-12-01 00:00:00,2023-12-02 00:00:00,MANTENIMIENTO DE 33000 HRS/REACONDICIONAMIENTO GENERAL DEL MOTOR EN EL BASTIDOR,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7677,7678,C188132023053012245124A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-12-02 00:00:00,2023-12-03 00:00:00,MANTENIMIENTO DE 33000 HRS/REACONDICIONAMIENTO GENERAL DEL MOTOR EN EL BASTIDOR,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7678,7679,C188132023053012245124A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-12-03 00:00:00,2023-12-04 00:00:00,MANTENIMIENTO DE 33000 HRS/REACONDICIONAMIENTO GENERAL DEL MOTOR EN EL BASTIDOR,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7679,7680,C188132023053012245124A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-12-04 00:00:00,2023-12-05 00:00:00,MANTENIMIENTO DE 33000 HRS/REACONDICIONAMIENTO GENERAL DEL MOTOR EN EL BASTIDOR,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7680,7681,C188132023053012245124A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-12-05 00:00:00,2023-12-06 00:00:00,MANTENIMIENTO DE 33000 HRS/REACONDICIONAMIENTO GENERAL DEL MOTOR EN EL BASTIDOR,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7681,7682,C188132023053012245124A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-12-06 00:00:00,2023-12-07 00:00:00,MANTENIMIENTO DE 33000 HRS/REACONDICIONAMIENTO GENERAL DEL MOTOR EN EL BASTIDOR,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7682,7683,C188132023053012245124A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-12-07 00:00:00,2023-12-08 00:00:00,MANTENIMIENTO DE 33000 HRS/REACONDICIONAMIENTO GENERAL DEL MOTOR EN EL BASTIDOR,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7683,7684,C188132023053012245124A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-12-08 00:00:00,2023-12-09 00:00:00,MANTENIMIENTO DE 33000 HRS/REACONDICIONAMIENTO GENERAL DEL MOTOR EN EL BASTIDOR,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7684,7685,C188132023053012245124A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-12-09 00:00:00,2023-12-10 00:00:00,MANTENIMIENTO DE 33000 HRS/REACONDICIONAMIENTO GENERAL DEL MOTOR EN EL BASTIDOR,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7685,7686,C188132023053012245124A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-12-10 00:00:00,2023-12-11 00:00:00,MANTENIMIENTO DE 33000 HRS/REACONDICIONAMIENTO GENERAL DEL MOTOR EN EL BASTIDOR,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7686,7687,C188132023053012245124A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-12-11 00:00:00,2023-12-12 00:00:00,MANTENIMIENTO DE 33000 HRS/REACONDICIONAMIENTO GENERAL DEL MOTOR EN EL BASTIDOR,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7687,7688,C188132023053012245124A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-12-12 00:00:00,2023-12-13 00:00:00,MANTENIMIENTO DE 33000 HRS/REACONDICIONAMIENTO GENERAL DEL MOTOR EN EL BASTIDOR,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7688,7689,C188132023053012245124A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-12-13 00:00:00,2023-12-14 00:00:00,MANTENIMIENTO DE 33000 HRS/REACONDICIONAMIENTO GENERAL DEL MOTOR EN EL BASTIDOR,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7689,7690,C188132023053012245124A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-12-14 00:00:00,2023-12-15 00:00:00,MANTENIMIENTO DE 33000 HRS/REACONDICIONAMIENTO GENERAL DEL MOTOR EN EL BASTIDOR,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7690,7691,C188132023053012245124A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-12-15 00:00:00,2023-12-16 00:00:00,MANTENIMIENTO DE 33000 HRS/REACONDICIONAMIENTO GENERAL DEL MOTOR EN EL BASTIDOR,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7691,7692,C188132023053012245124A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-12-16 00:00:00,2023-12-17 00:00:00,MANTENIMIENTO DE 33000 HRS/REACONDICIONAMIENTO GENERAL DEL MOTOR EN EL BASTIDOR,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7692,7693,C188132023053012245124A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-12-17 00:00:00,2023-12-18 00:00:00,MANTENIMIENTO DE 33000 HRS/REACONDICIONAMIENTO GENERAL DEL MOTOR EN EL BASTIDOR,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7693,7694,C188132023053012245124A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-12-18 00:00:00,2023-12-19 00:00:00,MANTENIMIENTO DE 33000 HRS/REACONDICIONAMIENTO GENERAL DEL MOTOR EN EL BASTIDOR,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7694,7695,C188132023053012245124A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-12-19 00:00:00,2023-12-20 00:00:00,MANTENIMIENTO DE 33000 HRS/REACONDICIONAMIENTO GENERAL DEL MOTOR EN EL BASTIDOR,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7695,7696,C188132023053012245124A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-12-20 00:00:00,2023-12-21 00:00:00,MANTENIMIENTO DE 33000 HRS/REACONDICIONAMIENTO GENERAL DEL MOTOR EN EL BASTIDOR,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7696,7697,C188132023053012245124A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-12-21 00:00:00,2023-12-22 00:00:00,MANTENIMIENTO DE 33000 HRS/REACONDICIONAMIENTO GENERAL DEL MOTOR EN EL BASTIDOR,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7697,7698,C188132023053012245124A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-12-22 00:00:00,2023-12-23 00:00:00,MANTENIMIENTO DE 33000 HRS/REACONDICIONAMIENTO GENERAL DEL MOTOR EN EL BASTIDOR,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7698,7699,C188132023053012245124A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-12-23 00:00:00,2023-12-24 00:00:00,MANTENIMIENTO DE 33000 HRS/REACONDICIONAMIENTO GENERAL DEL MOTOR EN EL BASTIDOR,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7699,7700,C188132023053012245124A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-12-24 00:00:00,2023-12-25 00:00:00,MANTENIMIENTO DE 33000 HRS/REACONDICIONAMIENTO GENERAL DEL MOTOR EN EL BASTIDOR,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7700,7701,C188132023053012245124A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2023-12-25 00:00:00,2023-12-26 00:00:00,MANTENIMIENTO DE 33000 HRS/REACONDICIONAMIENTO GENERAL DEL MOTOR EN EL BASTIDOR,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7701,7702,C188132023053012245133A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2024-01-05 08:00:00,2024-01-05 18:00:00,MANTENIMIENTO DE 33250 HRS,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7702,7703,C188132023053012247609A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2024-01-16 06:00:00,2024-01-17 00:00:00,MANTENIMIENTO DE 33500 HRS,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7703,7704,C188132023053012246606A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2024-01-28 08:00:00,2024-01-28 18:00:00,MANTENIMIENTO DE 33750 HRS,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7704,7705,C188132023053012246222A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2024-02-08 06:00:00,2024-02-09 00:00:00,MANTENIMIENTO DE 34000 HRS,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7705,7706,C188132023053012246222A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2024-02-09 00:00:00,2024-02-10 00:00:00,MANTENIMIENTO DE 34000 HRS,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7706,7707,C188132023053012243998A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2024-02-20 08:00:00,2024-02-20 18:00:00,MANTENIMIENTO DE 34250 HRS,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7707,7708,C188132023053012244007A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2024-03-02 06:00:00,2024-03-03 00:00:00,MANTENIMIENTO DE 34500 HRS,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7708,7709,C188132023053012243377A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2024-03-14 08:00:00,2024-03-14 18:00:00,MANTENIMIENTO DE 34750 HRS,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7709,7710,C188132023053012247868A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2024-03-25 06:00:00,2024-03-26 00:00:00,MANTENIMIENTO DE 35000 HRS//MANTENIMIENTO DEL INTERCAMBIADOR 2 EN 1,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7710,7711,C188132023053012247868A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2024-03-26 00:00:00,2024-03-27 00:00:00,MANTENIMIENTO DE 35000 HRS//MANTENIMIENTO DEL INTERCAMBIADOR 2 EN 1,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7711,7712,C188132023053012247868A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2024-03-27 00:00:00,2024-03-28 00:00:00,MANTENIMIENTO DE 35000 HRS//MANTENIMIENTO DEL INTERCAMBIADOR 2 EN 1,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7712,7713,C188132023053012249147A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2024-04-07 08:00:00,2024-04-07 18:00:00,MANTENIMIENTO DE 35250 HRS,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7713,7714,C188132023053012249493A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2024-04-18 06:00:00,2024-04-19 00:00:00,MANTENIMIENTO DE 35500 HRS,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7714,7715,C188132023053012241620A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2024-04-30 08:00:00,2024-04-30 18:00:00,MANTENIMIENTO DE 35750 HRS,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7715,7716,C188132023053012249458A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2024-05-11 06:00:00,2024-05-12 00:00:00,MANTENIMIENTO DE 36000 HRS/MANTENIMIENTO AL GENERADOR PRINCIPAL,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7716,7717,C188132023053012249458A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2024-05-12 00:00:00,2024-05-13 00:00:00,MANTENIMIENTO DE 36000 HRS/MANTENIMIENTO AL GENERADOR PRINCIPAL,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7717,7718,C188132023053012249458A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2024-05-13 00:00:00,2024-05-14 00:00:00,MANTENIMIENTO DE 36000 HRS/MANTENIMIENTO AL GENERADOR PRINCIPAL,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
7718,7719,C188132023053012249458A,PETRAMAS,CT DOÑA CATALINA,G1,18813,2024-05-14 00:00:00,2024-05-15 00:00:00,MANTENIMIENTO DE 36000 HRS/MANTENIMIENTO AL GENERADOR PRINCIPAL,1.2,F/S,NO,MANTENIMIENTO PREVENTIVO
